point_id,longitude,latitude,year,soc_stock_g_m2
ctb0033-RO3176,-60.96222222,-11.44666667,1996,4260
ctb0033-RO3177,-60.92583333,-11.415,1996,4696
ctb0033-RO3178,-60.86777778,-11.36861111,1996,11840
ctb0033-RO3179,-60.91583333,-11.45555556,1996,11196
ctb0033-RO3180,-60.8675,-11.45222222,1996,5855
ctb0033-RO3181,-60.82527778,-11.45027778,1996,2545
ctb0033-RO3182,-61.28583333,-11.69,1996,3244
ctb0033-RO3183,-61.33472222,-11.675,1996,3471
ctb0033-RO3184,-61.37472222,-11.68944444,1996,1287
ctb0033-RO3185,-61.455,-11.77361111,1996,2681
ctb0033-RO3186,-60.44722222,-11.47277778,1996,3074
ctb0033-RO3187,-60.40166667,-11.46055556,1996,4745
ctb0033-RO3188,-60.38361111,-11.42694444,1996,4877
ctb0033-RO3189,-60.33972222,-11.4275,1996,5145
ctb0033-RO3190,-60.30472222,-11.44361111,1996,5058
ctb0033-RO3191,-60.27166667,-11.45666667,1996,1428
ctb0033-RO3192,-60.22916667,-11.47361111,1996,3960
ctb0033-RO3193,-60.1925,-11.49138889,1996,3349
ctb0033-RO3200,-62.25333333,-9.76916667,1996,2175
ctb0033-RO3201,-62.3025,-9.765,1996,2062
ctb0033-RO3202,-62.32972222,-9.75777778,1996,2360
ctb0033-RO3203,-62.16111111,-9.80527778,1996,1729
ctb0033-RO3204,-62.13277778,-9.80527778,1996,1486
ctb0033-RO3205,-62.03333333,-9.80027778,1996,3495
ctb0033-RO3206,-62.20305556,-9.84166667,1996,1852
ctb0033-RO3207,-62.265,-9.84611111,1996,3129
ctb0033-RO3208,-62.31777778,-9.84805556,1996,4230
ctb0033-RO3209,-62.37083333,-9.83277778,1996,2340
ctb0033-RO3210,-62.16083333,-9.87944444,1996,2306
ctb0033-RO3211,-62.09694444,-9.87833333,1996,3914
ctb0033-RO3212,-61.99861111,-9.87888889,1996,2569
ctb0033-RO3213,-62.17166667,-9.95166667,1996,1116
ctb0033-RO3214,-62.09222222,-9.95166667,1996,1651
ctb0033-RO3215,-62.03305556,-9.95138889,1996,2605
ctb0033-RO3216,-62.18361111,-9.91388889,1996,4397
ctb0033-RO3217,-62.26555556,-9.91416667,1996,2232
ctb0033-RO3218,-62.33138889,-9.91416667,1996,3595
ctb0033-RO3219,-62.38805556,-9.91333333,1996,3838
ctb0033-RO3220,-61.90972222,-9.42194444,1996,1692
ctb0033-RO3221,-61.93444444,-9.38138889,1996,4066
ctb0033-RO3222,-61.92277778,-9.32083333,1996,2416
ctb0033-RO3223,-61.89722222,-9.32527778,1996,3396
ctb0033-RO3224,-61.93138889,-9.45277778,1996,1860
ctb0033-RO3225,-61.87222222,-9.4625,1996,3873
ctb0033-RO3226,-61.84944444,-9.44083333,1996,922
ctb0033-RO3227,-61.82694444,-9.38555556,1996,2658
ctb0033-RO3228,-62.04472222,-9.36666667,1996,3312
ctb0033-RO3229,-62.02222222,-9.27972222,1996,2559
ctb0033-RO3230,-62.05166667,-9.22333333,1996,2548
ctb0033-RO3231,-62.07527778,-9.08277778,1996,1453
ctb0033-RO3232,-62.14694444,-8.92666667,1996,2335
ctb0033-RO3233,-62.09361111,-8.9225,1996,591
ctb0033-RO3234,-62.05805556,-8.95305556,1996,2772
ctb0033-RO3235,-62.05194444,-9.04694444,1996,1880
ctb0033-RO3236,-62.12388889,-9.355,1996,3550
ctb0033-RO3237,-62.18083333,-9.36055556,1996,2655
ctb0033-RO3238,-62.14666667,-9.31972222,1996,2325
ctb0033-RO3239,-62.105,-9.28916667,1996,2243
ctb0033-RO3240,-62.12333333,-9.30944444,1996,3612
ctb0033-RO3241,-62.14972222,-9.30444444,1996,3717
ctb0033-RO3242,-62.17,-9.28805556,1996,3820
ctb0033-RO3243,-62.18138889,-9.24277778,1996,2897
ctb0033-RO3244,-62.20305556,-9.20666667,1996,2288
ctb0033-RO3245,-61.81722222,-9.34027778,1996,2432
ctb0033-RO3246,-61.82472222,-9.46361111,1996,4336
ctb0033-RO3247,-61.86916667,-9.50388889,1996,3231
ctb0033-RO3248,-61.85222222,-9.53305556,1996,3737
ctb0033-RO3249,-61.83861111,-9.27277778,1996,2781
ctb0033-RO3250,-61.87611111,-9.31222222,1996,2136
ctb0033-RO3251,-62.04916667,-8.89527778,1996,5654
ctb0033-RO3252,-62.06194444,-8.91666667,1996,2572
ctb0033-RO3253,-62.05861111,-8.98111111,1996,4695
ctb0033-RO3254,-62.05527778,-9.17861111,1996,2548
ctb0033-RO3255,-61.67194444,-9.4575,1996,4303
ctb0033-RO3256,-61.66972222,-9.49777778,1996,2234
ctb0033-RO3257,-61.67361111,-9.52777778,1996,4309
ctb0033-RO3258,-61.63194444,-9.54416667,1996,4658
ctb0033-RO3259,-61.60777778,-9.59583333,1996,3348
ctb0033-RO3260,-61.6775,-9.44722222,1996,4131
ctb0033-RO3261,-62.22694444,-9.31972222,1996,4082
ctb0033-RO3262,-62.21944444,-9.27444444,1996,2470
ctb0033-RO3263,-62.25527778,-9.24138889,1996,2495
ctb0033-RO3264,-62.29666667,-9.21722222,1996,2926
ctb0033-RO3265,-62.30222222,-9.2325,1996,4349
ctb0033-RO3266,-62.0725,-8.85694444,1996,385
ctb0033-RO3267,-62.07916667,-8.86,1996,2429
ctb0033-RO3268,-62.25972222,-9.38555556,1996,5186
ctb0033-RO3269,-62.30972222,-9.36194444,1996,3071
ctb0033-RO3270,-62.31888889,-9.34777778,1996,1912
ctb0033-RO3271,-62.36416667,-9.37972222,1996,3210
ctb0033-RO3272,-62.37277778,-9.34527778,1996,2931
ctb0033-RO3273,-62.40527778,-9.305,1996,2548
ctb0033-RO3274,-62.41888889,-9.40972222,1996,3042
ctb0033-RO3275,-62.27555556,-9.41638889,1996,3049
ctb0033-RO3276,-62.0725,-9.46333333,1996,2860
ctb0033-RO3277,-62.15361111,-9.51361111,1996,3402
ctb0033-RO3278,-62.15777778,-9.47,1996,3345
ctb0033-RO3279,-62.21666667,-9.49861111,1996,3003
ctb0033-RO3280,-62.22305556,-9.44611111,1996,3434
ctb0033-RO3281,-62.07527778,-9.55,1996,4283
ctb0033-RO3282,-62.14055556,-9.57194444,1996,2920
ctb0033-RO3283,-62.14833333,-9.63888889,1996,2510
ctb0033-RO3284,-62.00777778,-9.4475,1996,4019
ctb0033-RO3285,-62.19,-9.58027778,1996,3410
ctb0033-RO3286,-62.29666667,-9.54472222,1996,2533
ctb0033-RO3287,-62.25027778,-9.61638889,1996,4066
ctb0033-RO3288,-62.33083333,-9.61694444,1996,1845
ctb0033-RO3289,-62.3775,-9.58583333,1996,2675
ctb0033-RO3290,-62.27611111,-9.6725,1996,2259
ctb0033-RO3291,-62.22972222,-9.72083333,1996,3106
ctb0033-RO3292,-62.32611111,-9.71805556,1996,2305
ctb0033-RO3293,-62.39027778,-9.72444444,1996,1665
ctb0033-RO3294,-62.45277778,-9.59583333,1996,1910
ctb0033-RO3295,-62.54888889,-9.39527778,1996,5238
ctb0033-RO3296,-62.48,-9.35777778,1996,3266
ctb0033-RO3297,-62.49944444,-9.29,1996,2362
ctb0033-RO3298,-62.53444444,-9.22611111,1996,3287
ctb0033-RO3299,-62.55138889,-9.17638889,1996,1899
ctb0033-RO3300,-66.23888889,-9.69972222,1996,3554
ctb0033-RO3301,-66.24416667,-9.74361111,1996,4201
ctb0033-RO3302,-66.13111111,-9.76416667,1996,1885
ctb0033-RO3303,-66.08527778,-9.70916667,1996,3631
ctb0033-RO3304,-66.07638889,-9.76,1996,1680
ctb0033-RO3305,-64.49888889,-9.295,1996,5029
ctb0033-RO3306,-64.5275,-9.52444444,1996,898
ctb0033-RO3307,-64.48055556,-9.51861111,1996,1739
ctb0033-RO3308,-64.51833333,-9.45777778,1996,6466
ctb0033-RO3309,-64.51694444,-9.42805556,1996,9632
ctb0033-RO3310,-64.51611111,-9.37555556,1996,2535
ctb0033-RO3311,-64.50888889,-9.33527778,1996,1915
ctb0033-RO3312,-64.56944444,-9.38527778,1996,2014
ctb0033-RO3313,-64.55416667,-9.34666667,1996,4673
ctb0033-RO3314,-64.78638889,-9.48166667,1996,10400
ctb0033-RO3315,-64.80361111,-9.57083333,1996,2236
ctb0033-RO3316,-64.76777778,-9.57527778,1996,865
ctb0033-RO3317,-64.75083333,-9.61083333,1996,2254
ctb0033-RO3318,-64.83555556,-9.54833333,1996,1606
ctb0033-RO3319,-65.00277778,-9.57222222,1996,2264
ctb0033-RO3320,-64.94416667,-9.59694444,1996,2359
ctb0033-RO3321,-64.90583333,-9.61972222,1996,1565
ctb0033-RO3322,-64.86611111,-9.57277778,1996,3275
ctb0033-RO3323,-64.78083333,-9.51472222,1996,2571
ctb0033-RO3324,-65.04416667,-9.37305556,1996,3668
ctb0033-RO3325,-65.03416667,-9.39,1996,4035
ctb0033-RO3326,-65.01666667,-9.4375,1996,177
ctb0033-RO3327,-65.01972222,-9.44583333,1996,2359
ctb0033-RO3328,-65.01388889,-9.43972222,1996,3455
ctb0033-RO3329,-65.05444444,-9.40805556,1996,1763
ctb0033-RO3330,-65.08055556,-9.42055556,1996,2385
ctb0033-RO3331,-65.07611111,-9.44638889,1996,4381
ctb0033-RO3332,-65.07833333,-9.485,1996,1192
ctb0033-RO3333,-65.04694444,-9.495,1996,2261
ctb0033-RO3334,-65.12916667,-9.50722222,1996,2489
ctb0033-RO3335,-65.12611111,-9.49833333,1996,1807
ctb0033-RO3336,-65.11111111,-9.46944444,1996,4688
ctb0033-RO3337,-65.02861111,-9.56416667,1996,4472
ctb0033-RO3338,-65.04916667,-9.54888889,1996,2040
ctb0033-RO3339,-65.04111111,-9.52361111,1996,2189
ctb0033-RO3340,-64.87305556,-9.37638889,1996,3809
ctb0033-RO3341,-64.87611111,-9.34722222,1996,1880
ctb0033-RO3342,-64.87583333,-9.35333333,1996,3422
ctb0033-RO3343,-64.87333333,-9.3675,1996,3048
ctb0033-RO3344,-64.87666667,-9.37638889,1996,4244
ctb0033-RO3345,-64.86861111,-9.37194444,1996,4135
ctb0033-RO3346,-64.86388889,-9.36888889,1996,4205
ctb0033-RO3347,-64.84861111,-9.365,1996,2553
ctb0033-RO3348,-64.79888889,-9.36277778,1996,1833
ctb0033-RO3349,-64.83527778,-9.40416667,1996,2175
ctb0033-RO3350,-64.83555556,-9.43416667,1996,2066
ctb0033-RO3351,-63.96527778,-8.81777778,1996,6064
ctb0033-RO3352,-63.95388889,-8.87222222,1996,5870
ctb0033-RO3353,-64.02722222,-8.89416667,1996,2557
ctb0033-RO3354,-64.06194444,-8.86361111,1996,6957
ctb0033-RO3355,-61.76333333,-11.42611111,1996,3269
ctb0033-RO3356,-61.76833333,-11.44416667,1996,2672
ctb0033-RO3357,-61.75111111,-11.49888889,1996,3081
ctb0033-RO3358,-61.80055556,-11.49833333,1996,3162
ctb0033-RO3359,-61.76277778,-11.55861111,1996,3270
ctb0033-RO3360,-61.77333333,-11.60611111,1996,2763
ctb0033-RO3361,-61.78638889,-11.6425,1996,2430
ctb0033-RO3362,-61.78166667,-11.64194444,1996,2337
ctb0033-RO3363,-61.77944444,-11.6725,1996,2168
ctb0033-RO3364,-61.66805556,-11.7125,1996,1913
ctb0033-RO3365,-61.6675,-11.67888889,1996,2631
ctb0033-RO3366,-61.66805556,-11.62555556,1996,2285
ctb0033-RO3367,-61.66777778,-11.57722222,1996,2685
ctb0033-RO3368,-61.69916667,-11.55888889,1996,2610
ctb0033-RO3369,-61.6675,-11.52083333,1996,2396
ctb0033-RO3370,-61.62694444,-11.47083333,1996,2846
ctb0033-RO3371,-61.64666667,-11.49444444,1996,3375
ctb0033-RO3372,-61.67833333,-11.47916667,1996,3828
ctb0033-RO3373,-61.69861111,-11.51472222,1996,1201
ctb0033-RO3374,-61.70222222,-11.64,1996,980
ctb0033-RO3375,-61.70444444,-11.72833333,1996,2674
ctb0033-RO3376,-61.59277778,-11.715,1996,2955
ctb0033-RO3377,-61.53722222,-11.68972222,1996,1448
ctb0033-RO3378,-61.49972222,-11.68972222,1996,2376
ctb0033-RO3379,-61.48916667,-11.72833333,1996,3815
ctb0033-RO3380,-61.54333333,-11.78055556,1996,1916
ctb0033-RO3381,-61.56333333,-11.83916667,1996,3957
ctb0033-RO3382,-61.54694444,-11.84722222,1996,1775
ctb0033-RO3383,-61.51416667,-11.89611111,1996,5419
ctb0033-RO3384,-61.47944444,-11.92805556,1996,3854
ctb0033-RO3385,-61.59388889,-11.88694444,1996,2103
ctb0033-RO3386,-61.66777778,-11.76638889,1996,4628
ctb0033-RO3387,-61.66805556,-11.78861111,1996,2089
ctb0033-RO3388,-61.66916667,-11.87444444,1996,4862
ctb0033-RO3389,-61.70333333,-11.90666667,1996,1343
ctb0033-RO3390,-61.74111111,-11.85611111,1996,2743
ctb0033-RO3391,-61.74305556,-11.81805556,1996,2885
ctb0033-RO3392,-61.74611111,-11.77472222,1996,1913
ctb0033-RO3393,-61.74777778,-11.72666667,1996,1903
ctb0033-RO3394,-61.79361111,-11.85972222,1996,956
ctb0033-RO3395,-61.82027778,-11.86027778,1996,591
ctb0033-RO3396,-61.81583333,-11.81111111,1996,1879
ctb0033-RO3397,-61.85138889,-11.715,1996,2442
ctb0033-RO3398,-61.84888889,-11.67583333,1996,3904
ctb0033-RO3399,-61.85333333,-11.62305556,1996,2267
ctb0033-RO3400,-62.5375,-9.11361111,1996,2647
ctb0033-RO3401,-62.54638889,-9.08777778,1996,2136
ctb0033-RO3402,-62.53083333,-9.03055556,1996,2945
ctb0033-RO3403,-62.56444444,-8.98944444,1996,4270
ctb0033-RO3404,-62.62916667,-8.99194444,1996,4312
ctb0033-RO3405,-62.6,-9.42277778,1996,1978
ctb0033-RO3406,-62.67638889,-9.50055556,1996,2777
ctb0033-RO3407,-62.67694444,-9.45472222,1996,1625
ctb0033-RO3408,-62.68111111,-9.39083333,1996,4240
ctb0033-RO3409,-62.67722222,-9.31277778,1996,4246
ctb0033-RO3410,-62.67527778,-9.25111111,1996,2112
ctb0033-RO3411,-62.69055556,-9.18916667,1996,2632
ctb0033-RO3412,-62.71583333,-9.12666667,1996,2140
ctb0033-RO3413,-62.56444444,-9.3525,1996,2472
ctb0033-RO3414,-62.56333333,-9.37277778,1996,2813
ctb0033-RO3415,-62.60472222,-9.30027778,1996,3356
ctb0033-RO3416,-62.54444444,-9.47305556,1996,3244
ctb0033-RO3417,-62.60611111,-9.50305556,1996,3000
ctb0033-RO3418,-62.74472222,-9.52638889,1996,3038
ctb0033-RO3419,-62.80111111,-9.48638889,1996,5138
ctb0033-RO3420,-62.83055556,-9.525,1996,4490
ctb0033-RO3421,-62.735,-9.59833333,1996,2717
ctb0033-RO3422,-62.67833333,-9.65305556,1996,3821
ctb0033-RO3423,-62.63,-9.67388889,1996,2109
ctb0033-RO3424,-62.56138889,-9.69138889,1996,2741
ctb0033-RO3425,-62.53611111,-9.68472222,1996,3338
ctb0033-RO3426,-62.5475,-9.615,1996,2335
ctb0033-RO3427,-62.54555556,-9.5675,1996,1930
ctb0033-RO3428,-62.50833333,-9.6175,1996,1957
ctb0033-RO3429,-62.90027778,-9.85333333,1996,3408
ctb0033-RO3430,-62.89916667,-9.77305556,1996,2424
ctb0033-RO3431,-62.77972222,-9.66027778,1996,4376
ctb0033-RO3432,-62.82777778,-9.66027778,1996,3551
ctb0033-RO3433,-62.77055556,-9.70583333,1996,4649
ctb0033-RO3434,-62.83194444,-9.75055556,1996,2248
ctb0033-RO3435,-62.75361111,-9.74694444,1996,2031
ctb0033-RO3436,-62.69694444,-9.75083333,1996,3636
ctb0033-RO3437,-62.62555556,-9.75333333,1996,2224
ctb0033-RO3438,-62.8375,-9.88055556,1996,2708
ctb0033-RO3439,-62.78333333,-9.89166667,1996,2492
ctb0033-RO3440,-62.70888889,-9.88333333,1996,2719
ctb0033-RO3441,-62.62722222,-9.865,1996,1839
ctb0033-RO3442,-62.55055556,-9.83166667,1996,2874
ctb0033-RO3443,-62.48861111,-9.82166667,1996,4071
ctb0033-RO3444,-62.445,-9.80888889,1996,2929
ctb0033-RO3445,-62.46222222,-9.89083333,1996,3292
ctb0033-RO3446,-62.73694444,-9.93277778,1996,2395
ctb0033-RO3447,-62.79666667,-9.79361111,1996,9075
ctb0033-RO3448,-62.75333333,-9.84111111,1996,2561
ctb0033-RO3449,-62.72083333,-9.82805556,1996,2809
ctb0033-RO3450,-61.66527778,-9.32583333,1996,2966
ctb0033-RO3451,-61.68944444,-9.25222222,1996,3036
ctb0033-RO3452,-61.66833333,-9.23388889,1996,3071
ctb0033-RO3453,-61.64944444,-9.19111111,1996,3694
ctb0033-RO3454,-61.6125,-9.13638889,1996,2141
ctb0033-RO3455,-61.61833333,-9.08527778,1996,2577
ctb0033-RO3456,-61.61277778,-9.05111111,1996,2159
ctb0033-RO3457,-61.56888889,-9.03416667,1996,2957
ctb0033-RO3458,-61.56972222,-8.99277778,1996,3567
ctb0033-RO3459,-61.53361111,-8.97138889,1996,2394
ctb0033-RO3460,-61.52138889,-8.94694444,1996,1854
ctb0033-RO3461,-61.57055556,-8.9225,1996,3175
ctb0033-RO3462,-61.58777778,-8.95138889,1996,2633
ctb0033-RO3463,-61.63611111,-8.94805556,1996,2214
ctb0033-RO3464,-61.68333333,-8.99833333,1996,2141
ctb0033-RO3465,-61.75861111,-9.03055556,1996,3320
ctb0033-RO3466,-61.79888889,-9.05888889,1996,2791
ctb0033-RO3467,-61.87,-9.02194444,1996,3277
ctb0033-RO3468,-61.90527778,-8.99277778,1996,2234
ctb0033-RO3469,-61.97222222,-8.96805556,1996,1896
ctb0033-RO3470,-62.89527778,-9.94277778,1996,1937
ctb0033-RO3471,-62.89916667,-9.955,1996,3953
ctb0033-RO3472,-62.96666667,-9.95583333,1996,2538
ctb0033-RO3473,-62.92694444,-10.06527778,1996,3224
ctb0033-RO3474,-62.83138889,-10.06888889,1996,1335
ctb0033-RO3475,-62.78388889,-10.07,1996,2853
ctb0033-RO3476,-62.73,-10.06944444,1996,1972
ctb0033-RO3477,-62.68277778,-10.06805556,1996,2108
ctb0033-RO3478,-62.63333333,-10.06611111,1996,4701
ctb0033-RO3479,-62.61666667,-10.03361111,1996,5010
ctb0033-RO3480,-62.79222222,-9.97777778,1996,3025
ctb0033-RO3481,-62.75444444,-9.99777778,1996,1867
ctb0033-RO3482,-62.72222222,-10.02277778,1996,2237
ctb0033-RO3483,-62.52194444,-10.02305556,1996,1157
ctb0033-RO3484,-62.47277778,-10.01361111,1996,1776
ctb0033-RO3485,-62.74027778,-10.215,1996,1824
ctb0033-RO3486,-62.72444444,-10.15138889,1996,1954
ctb0033-RO3487,-62.61361111,-10.15333333,1996,2768
ctb0033-RO3488,-62.53222222,-10.15333333,1996,1939
ctb0033-RO3489,-62.49861111,-10.12611111,1996,1838
ctb0033-RO3490,-62.58333333,-10.20055556,1996,2567
ctb0033-RO3491,-62.61,-10.30361111,1996,1629
ctb0033-RO3492,-62.33861111,-10.74083333,1996,796
ctb0033-RO3493,-62.495,-10.87,1996,2346
ctb0033-RO3494,-62.5725,-10.9275,1996,3030
ctb0033-RO3495,-62.42833333,-10.89194444,1996,1576
ctb0033-RO3496,-62.34138889,-10.93972222,1996,1713
ctb0033-RO3497,-62.24388889,-10.90638889,1996,754
ctb0033-RO3498,-62.22638889,-10.86472222,1996,1976
ctb0033-RO3499,-62.20805556,-10.8275,1996,2267
ctb0033-RO3500,-62.18972222,-10.76305556,1996,1428
ctb0033-RO3501,-62.10666667,-10.78277778,1996,583
ctb0033-RO3502,-62.13472222,-10.8575,1996,1439
ctb0033-RO3503,-62.0525,-10.90861111,1996,1986
ctb0033-RO3504,-62.01861111,-10.89555556,1996,2976
ctb0033-RO3505,-61.97388889,-10.88194444,1996,1072
ctb0033-RO3506,-61.965,-10.82305556,1996,2999
ctb0033-RO3507,-61.92444444,-10.74388889,1996,2969
ctb0033-RO3508,-61.97111111,-10.77194444,1996,3217
ctb0033-RO3509,-62.04222222,-10.76916667,1996,2916
ctb0033-RO3510,-62.01833333,-10.70361111,1996,1936
ctb0033-RO3511,-62.10444444,-10.695,1996,4503
ctb0033-RO3512,-61.89166667,-10.67666667,1996,2183
ctb0033-RO3513,-61.87583333,-10.61194444,1996,1966
ctb0033-RO3514,-61.8525,-10.555,1996,1650
ctb0033-RO3515,-61.80472222,-10.58444444,1996,950
ctb0033-RO3516,-61.92138889,-10.56583333,1996,2213
ctb0033-RO3517,-61.91527778,-10.47805556,1996,1156
ctb0033-RO3518,-61.89916667,-10.41055556,1996,1325
ctb0033-RO3519,-61.88638889,-10.38555556,1996,1665
ctb0033-RO3520,-61.96527778,-10.65583333,1996,2453
ctb0033-RO3521,-62.07444444,-10.63611111,1996,3463
ctb0033-RO3522,-62.05027778,-10.55138889,1996,1829
ctb0033-RO3523,-62.02694444,-10.47416667,1996,2847
ctb0033-RO3524,-62.01944444,-10.43944444,1996,2496
ctb0033-RO3525,-62.00472222,-10.39416667,1996,3263
ctb0033-RO3526,-61.99444444,-10.355,1996,2627
ctb0033-RO3527,-61.96694444,-10.27194444,1996,3026
ctb0033-RO3528,-62.05361111,-10.48805556,1996,1408
ctb0033-RO3529,-62.09055556,-10.55416667,1996,2110
ctb0033-RO3530,-62.21583333,-10.65638889,1996,4025
ctb0033-RO3531,-62.27166667,-10.63333333,1996,2980
ctb0033-RO3532,-62.32055556,-10.57194444,1996,2799
ctb0033-RO3533,-62.26805556,-10.56972222,1996,2071
ctb0033-RO3534,-62.175,-10.58527778,1996,2732
ctb0033-RO3535,-62.15388889,-10.41833333,1996,1631
ctb0033-RO3536,-62.19083333,-10.39444444,1996,1717
ctb0033-RO3537,-62.25222222,-10.42555556,1996,3450
ctb0033-RO3538,-62.28888889,-10.4625,1996,4426
ctb0033-RO3539,-62.36444444,-10.48361111,1996,3034
ctb0033-RO3540,-62.31416667,-10.38527778,1996,2186
ctb0033-RO3541,-62.25138889,-10.325,1996,2133
ctb0033-RO3542,-62.16166667,-10.33722222,1996,2858
ctb0033-RO3543,-62.12916667,-10.30638889,1996,2976
ctb0033-RO3544,-62.0725,-10.24861111,1996,2068
ctb0033-RO3545,-62.01666667,-10.18833333,1996,2447
ctb0033-RO3546,-61.98277778,-10.13138889,1996,1761
ctb0033-RO3547,-61.98111111,-10.11055556,1996,1261
ctb0033-RO3548,-61.96361111,-10.085,1996,2631
ctb0033-RO3549,-62.53166667,-10.37083333,1996,3295
ctb0033-RO3550,-62.48416667,-10.32333333,1996,2854
ctb0033-RO3551,-62.45888889,-10.29472222,1996,3346
ctb0033-RO3552,-62.4175,-10.25666667,1996,2629
ctb0033-RO3553,-62.36527778,-10.205,1996,1035
ctb0033-RO3554,-62.34555556,-10.18555556,1996,1541
ctb0033-RO3555,-62.18138889,-9.9875,1996,3132
ctb0033-RO3556,-62.27555556,-9.99055556,1996,2976
ctb0033-RO3557,-62.27333333,-10.02111111,1996,1747
ctb0033-RO3558,-62.26,-10.04333333,1996,2846
ctb0033-RO3559,-62.21583333,-10.05888889,1996,1636
ctb0033-RO3560,-62.165,-10.03777778,1996,2650
ctb0033-RO3561,-62.13388889,-10.02444444,1996,2159
ctb0033-RO3562,-62.06277778,-10.02388889,1996,1667
ctb0033-RO3563,-62.1675,-10.05888889,1996,2153
ctb0033-RO3564,-62.07777778,-10.10888889,1996,1580
ctb0033-RO3565,-62.22777778,-10.13777778,1996,1615
ctb0033-RO3566,-62.1675,-10.17472222,1996,2123
ctb0033-RO3567,-62.28972222,-10.22916667,1996,1249
ctb0033-RO3568,-62.265,-10.24388889,1996,2515
ctb0033-RO3569,-62.36944444,-10.31611111,1996,2052
ctb0033-RO3570,-61.82722222,-9.13527778,1996,1131
ctb0033-RO3580,-62.91555556,-8.05861111,1996,1676
ctb0033-RO3581,-62.89111111,-8.165,1996,6186
ctb0033-RO3582,-62.92111111,-8.16388889,1996,5161
ctb0033-RO3583,-62.94555556,-8.11972222,1996,5244
ctb0033-RO3584,-62.92555556,-8.11888889,1996,3898
ctb0033-RO3585,-62.91305556,-8.16694444,1996,7563
ctb0033-RO3586,-62.91333333,-8.21888889,1996,4671
ctb0033-RO3587,-62.93833333,-8.21861111,1996,4090
ctb0033-RO3588,-62.89138889,-8.38138889,1996,2178
ctb0033-RO3589,-62.90861111,-8.38,1996,1665
ctb0033-RO3590,-62.93194444,-8.38833333,1996,3816
ctb0033-RO3591,-62.93861111,-8.3575,1996,2535
ctb0033-RO3592,-62.95111111,-8.3475,1996,4670
ctb0033-RO3593,-62.96472222,-8.37472222,1996,2938
ctb0033-RO3594,-62.99,-8.31555556,1996,2303
ctb0033-RO3595,-63.01472222,-8.32333333,1996,3077
ctb0033-RO3596,-62.92166667,-8.04527778,1996,1847
ctb0033-RO3597,-62.94444444,-8.105,1996,5915
ctb0033-RO3598,-62.96555556,-8.16777778,1996,5469
ctb0033-RO3599,-63.08833333,-8.17138889,1996,2859
ctb0033-RO3600,-62.91472222,-11.06333333,1996,5423
ctb0033-RO3601,-62.77027778,-11.11027778,1996,4704
ctb0033-RO3602,-62.82694444,-11.06333333,1996,3373
ctb0033-RO3603,-62.86638889,-11.00833333,1996,1033
ctb0033-RO3604,-62.91222222,-10.99472222,1996,1759
ctb0033-RO3605,-62.82333333,-10.96111111,1996,1421
ctb0033-RO3606,-62.78305556,-10.99833333,1996,3350
ctb0033-RO3607,-62.75,-11.03361111,1996,5136
ctb0033-RO3608,-62.58222222,-11.245,1996,5657
ctb0033-RO3609,-62.60527778,-11.22777778,1996,2630
ctb0033-RO3610,-62.64638889,-11.18888889,1996,2232
ctb0033-RO3611,-62.66666667,-11.15361111,1996,2687
ctb0033-RO3612,-62.93777778,-11.05361111,1996,1445
ctb0033-RO3613,-62.88277778,-11.10583333,1996,1350
ctb0033-RO3614,-62.77194444,-11.18,1996,3269
ctb0033-RO3615,-62.65388889,-11.02333333,1996,2980
ctb0033-RO3616,-62.64027778,-11.05861111,1996,4972
ctb0033-RO3617,-62.58333333,-11.10833333,1996,6986
ctb0033-RO3618,-62.52277778,-11.15722222,1996,2466
ctb0033-RO3619,-62.57888889,-11.045,1996,7872
ctb0033-RO3620,-62.565,-11.07666667,1996,6939
ctb0033-RO3621,-62.41583333,-11.10361111,1996,7582
ctb0033-RO3622,-62.50277778,-11.07111111,1996,1075
ctb0033-RO3623,-62.46444444,-11.02305556,1996,3012
ctb0033-RO3624,-62.3775,-11.015,1996,1372
ctb0033-RO3625,-62.32333333,-11.07277778,1996,6319
ctb0033-RO3626,-62.23277778,-11.07138889,1996,2526
ctb0033-RO3627,-62.22555556,-10.86111111,1996,3221
ctb0033-RO3628,-62.27916667,-10.99416667,1996,2494
ctb0033-RO3629,-62.26388889,-10.9575,1996,3294
ctb0033-RO3630,-62.29055556,-11.00916667,1996,3834
ctb0033-RO3631,-62.34805556,-11.03138889,1996,2793
ctb0033-RO3632,-62.36277778,-11.09361111,1996,6553
ctb0033-RO3633,-62.29222222,-11.155,1996,6310
ctb0033-RO3634,-62.26888889,-11.19722222,1996,2861
ctb0033-RO3635,-62.23305556,-11.28388889,1996,1747
ctb0033-RO3636,-62.13138889,-11.36583333,1996,3223
ctb0033-RO3637,-62.32055556,-11.31777778,1996,2732
ctb0033-RO3638,-62.33888889,-11.255,1996,3764
ctb0033-RO3639,-62.34972222,-11.18583333,1996,2043
ctb0033-RO3640,-62.40611111,-11.17833333,1996,2996
ctb0033-RO3641,-62.48694444,-11.23111111,1996,4673
ctb0033-RO3642,-62.48722222,-11.18388889,1996,2386
ctb0033-RO3643,-62.36694444,-11.27972222,1996,3955
ctb0033-RO3644,-62.31611111,-11.46694444,1996,3038
