id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO3839,18,17.74,3188,3095,1996,-0.260000000000002,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.66666667|-11.61083333
ctb0033-RO3841,18,20.32,3571,3511,1996,2.32,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.67888889|-11.89638889
ctb0033-RO3844,18,18.01,3246,3178,1996,0.0100000000000016,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.75333333|-11.64638889
ctb0033-RO0663E,19,20.61,3741,3636,1996,1.61,11,RO,Rondônia,1,Norte,1101302,Mirante Da Serra,11,RO,-62.7922224662516|-11.0340191008505
ctb0033-RO1023,19,18.49,3496,3265,1996,-0.510000000000002,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.03611111|-12.14
ctb0033-RO1038,19,18.83,3590,3504,1996,-0.170000000000002,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.17027778|-12.11861111
ctb0033-RO1152,19,18.29,3398,3349,1996,-0.710000000000001,11,RO,Rondônia,1,Norte,1100452,Buritis,11,RO,-63.74333333|-9.87444444
ctb0033-RO1155,19,19.09,3287,3235,1996,0.0899999999999999,11,RO,Rondônia,1,Norte,1100403,Alto Paraíso,11,RO,-63.57861111|-9.71222222
ctb0033-RO1220,19,19.56,3264,3159,1996,0.559999999999999,11,RO,Rondônia,1,Norte,1101005,Governador Jorge Teixeira,11,RO,-63.49888889|-10.52638889
ctb0033-RO1296,19,18.89,3653,3534,1996,-0.109999999999999,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.01138889|-11.56166667
ctb0033-RO1338,19,19.24,3271,3207,1996,0.239999999999998,11,RO,Rondônia,1,Norte,1100452,Buritis,11,RO,-63.76|-10.29055556
ctb0033-RO1352,19,19.64,3301,3247,1996,0.640000000000001,11,RO,Rondônia,1,Norte,1101005,Governador Jorge Teixeira,11,RO,-63.46527778|-10.5175
ctb0033-RO1517,19,18.82,3466,3368,1996,-0.18,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.04638889|-12.2675
ctb0033-RO1569,19,18.62,3425,3354,1996,-0.379999999999999,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.45555556|-12.98611111
ctb0033-RO1620,19,18.69,3704,3583,1996,-0.309999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.73472222|-12.97777778
ctb0033-RO1639,19,18.84,4020,4024,1996,-0.16,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.04472222|-12.71444444
ctb0033-RO1653,19,18.84,3688,3624,1996,-0.16,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.42222222|-12.52027778
ctb0033-RO1699,19,19.07,3918,3673,1996,0.0700000000000003,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.32388889|-12.57083333
ctb0033-RO1741,19,18.94,4818,4713,1996,-0.0599999999999987,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.49666667|-13.11222222
ctb0033-RO1752,19,18.91,3920,3812,1996,-0.0899999999999999,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.61805556|-13.04527778
ctb0033-RO1757,19,19.36,5048,4900,1996,0.359999999999999,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.71555556|-13.11805556
ctb0033-RO1879,19,19.01,4220,4266,1996,0.0100000000000016,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-60.96277778|-13.33305556
ctb0033-RO1895,19,18.95,3800,3748,1996,-0.0500000000000007,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.43194444|-9.21722222
ctb0033-RO2016,19,19.56,3403,3342,1996,0.559999999999999,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.09833333|-10.66916667
ctb0033-RO2021,19,18.93,3751,3615,1996,-0.0700000000000003,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.19027778|-10.67333333
ctb0033-RO2035,19,18.86,3277,3258,1996,-0.140000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.75638889|-10.56
ctb0033-RO2049,19,18.47,3232,3143,1996,-0.530000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.12527778|-10.89222222
ctb0033-RO2084,19,18.67,3390,3342,1996,-0.329999999999998,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.05166667|-10.87
ctb0033-RO2304,19,18.56,3200,3079,1996,-0.440000000000001,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-62.11527778|-12.51888889
ctb0033-RO2339,19,19.09,4021,3917,1996,0.0899999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-62.99805556|-8.35472222
ctb0033-RO2400,19,19.59,3644,3562,1996,0.59,11,RO,Rondônia,1,Norte,1100148,Nova Brasilândia D'oeste,11,RO,-62.31055556|-11.80888889
ctb0033-RO2500,19,19.14,3834,3763,1996,0.140000000000001,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.50055556|-12.93305556
ctb0033-RO2526,19,19.15,3794,3767,1996,0.149999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.21555556|-12.85444444
ctb0033-RO2552,19,18.92,3902,3825,1996,-0.0799999999999983,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.39388889|-12.73638889
ctb0033-RO2553,19,19.03,3753,3682,1996,0.0300000000000011,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.39805556|-12.71166667
ctb0033-RO2562,19,20.6,3914,3885,1996,1.6,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.07055556|-12.29861111
ctb0033-RO2567,19,19.6,3526,3360,1996,0.600000000000001,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.13861111|-12.26694444
ctb0033-RO2579,19,20.13,3446,3374,1996,1.13,11,RO,Rondônia,1,Norte,1100189,Pimenta Bueno,11,RO,-60.85805556|-12.01388889
ctb0033-RO2852,19,18.45,3808,3586,1996,-0.550000000000001,11,RO,Rondônia,1,Norte,1100098,Espigão D'oeste,11,RO,-60.74944444|-11.14
ctb0033-RO2912,19,19.11,4146,3936,1996,0.109999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.74694444|-9.37722222
ctb0033-RO2918,19,19.04,4147,3938,1996,0.0399999999999991,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.43638889|-9.66583333
ctb0033-RO2939,19,20.06,3547,3440,1996,1.06,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.52666667|-9.77083333
ctb0033-RO3206,19,18.52,3266,3207,1996,-0.48,11,RO,Rondônia,1,Norte,1101757,Vale Do Anari,11,RO,-62.20305556|-9.84166667
ctb0033-RO3270,19,19.12,3323,3307,1996,0.120000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.31888889|-9.34777778
ctb0033-RO3288,19,18.45,3513,3416,1996,-0.550000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.33083333|-9.61694444
ctb0033-RO3294,19,19.1,3323,3247,1996,0.100000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.45277778|-9.59583333
ctb0033-RO3299,19,18.99,3932,3789,1996,-0.0100000000000016,11,RO,Rondônia,1,Norte,1100940,Cujubim,11,RO,-62.55138889|-9.17638889
ctb0033-RO3302,19,18.85,3979,3953,1996,-0.149999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-66.13111111|-9.76416667
ctb0033-RO3311,19,19.15,3425,3384,1996,0.149999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.50888889|-9.33527778
ctb0033-RO3341,19,18.8,3841,3748,1996,-0.199999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.87611111|-9.34722222
ctb0033-RO3380,19,19.16,3738,3632,1996,0.16,11,RO,Rondônia,1,Norte,1100288,Rolim De Moura,11,RO,-61.54333333|-11.78055556
ctb0033-RO3392,19,19.13,3567,3446,1996,0.129999999999999,11,RO,Rondônia,1,Norte,1100288,Rolim De Moura,11,RO,-61.74611111|-11.77472222
ctb0033-RO3393,19,19.03,0,0,1996,0.0300000000000011,11,RO,Rondônia,1,Norte,1100288,Rolim De Moura,11,RO,-61.74777778|-11.72666667
ctb0033-RO3405,19,19.78,3213,3194,1996,0.780000000000001,11,RO,Rondônia,1,Norte,1100940,Cujubim,11,RO,-62.6|-9.42277778
ctb0033-RO3469,19,18.96,3330,3278,1996,-0.0399999999999991,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-61.97222222|-8.96805556
ctb0033-RO3481,19,18.67,3670,3602,1996,-0.329999999999998,11,RO,Rondônia,1,Norte,1100023,Ariquemes,11,RO,-62.75444444|-9.99777778
ctb0033-RO3486,19,19.54,3240,3175,1996,0.539999999999999,11,RO,Rondônia,1,Norte,1100023,Ariquemes,11,RO,-62.72444444|-10.15138889
ctb0033-RO3488,19,19.39,3278,3238,1996,0.390000000000001,11,RO,Rondônia,1,Norte,1101609,Theobroma,11,RO,-62.53222222|-10.15333333
ctb0033-RO3489,19,18.38,3454,3398,1996,-0.620000000000001,11,RO,Rondônia,1,Norte,1101609,Theobroma,11,RO,-62.49861111|-10.12611111
ctb0033-RO3498,19,19.76,3260,3135,1996,0.760000000000002,11,RO,Rondônia,1,Norte,1101559,Teixeirópolis,11,RO,-62.22638889|-10.86472222
ctb0033-RO3513,19,19.66,3625,3622,1996,0.66,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-61.87583333|-10.61194444
ctb0033-RO3596,19,18.47,4676,4042,1996,-0.530000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-62.92166667|-8.04527778
ctb0033-RO3653,19,19.67,3514,3493,1996,0.670000000000002,11,RO,Rondônia,1,Norte,1100346,Alvorada D'oeste,11,RO,-62.2175|-11.1275
ctb0033-RO3660,19,18.82,3360,3337,1996,-0.18,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-62.04638889|-11.12333333
ctb0033-RO3712,19,18.75,3579,3494,1996,-0.25,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-63.75972222|-8.85694444
ctb0033-RO3723,19,19.36,3377,3339,1996,0.359999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.04055556|-9.17472222
ctb0033-RO3745,19,20.6,3399,3279,1996,1.6,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.185|-9.1075
ctb0033-RO3758,19,18.46,3224,3095,1996,-0.539999999999999,11,RO,Rondônia,1,Norte,1101203,Ministro Andreazza,11,RO,-61.61694444|-11.01972222
ctb0033-RO3788,19,18.52,3366,3288,1996,-0.48,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-61.81861111|-10.70388889
ctb0033-RO3791,19,19.95,3450,3382,1996,0.949999999999999,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-61.76361111|-10.72555556
ctb0033-RO3848,19,19.5,3574,3429,1996,0.5,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.61055556|-11.84555556
ctb0033-RO3877,19,19.25,3435,3242,1996,0.25,11,RO,Rondônia,1,Norte,1100148,Nova Brasilândia D'oeste,11,RO,-62.27|-11.68416667
ctb0033-RO3893,19,19.19,3296,3246,1996,0.190000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.28305556|-9.11305556
ctb0033-RO3904,19,19.55,3284,3224,1996,0.550000000000001,11,RO,Rondônia,1,Norte,1100502,Novo Horizonte Do Oeste,11,RO,-62.04083333|-11.50055556
ctb0033-RO3919,19,19.48,3358,3143,1996,0.48,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-61.95972222|-11.905
ctb0033-RO3940,19,20.1,3757,3650,1996,1.1,11,RO,Rondônia,1,Norte,1100502,Novo Horizonte Do Oeste,11,RO,-62.03555556|-11.79555556
ctb0033-RO1047,20,20.27,4337,3786,1996,0.27,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.75805556|-12.23416667
ctb0033-RO1076,20,20.26,3534,3262,1996,0.260000000000002,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.86333333|-12.06555556
ctb0033-RO1082,20,19.68,3269,3175,1996,-0.32,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.44972222|-12.0675
ctb0033-RO1096,20,19.7,4166,3936,1996,-0.300000000000001,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.34472222|-12.25361111
ctb0033-RO1098,20,20.32,3972,3551,1996,0.32,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.33166667|-12.21833333
ctb0033-RO1100,20,20.1,4572,4187,1996,0.100000000000001,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.31805556|-12.28444444
ctb0033-RO1340,20,19.96,3465,3453,1996,-0.0399999999999991,11,RO,Rondônia,1,Norte,1100452,Buritis,11,RO,-63.765|-10.31805556
ctb0033-RO1524,20,19.25,4388,4307,1996,-0.75,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.11083333|-12.5375
ctb0033-RO1625,20,20.12,3450,3337,1996,0.120000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.8525|-12.93083333
ctb0033-RO1703,20,20.2,5133,5010,1996,0.199999999999999,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.48472222|-13.19166667
ctb0033-RO1739,20,20.02,3758,3691,1996,0.0199999999999996,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.58111111|-12.95888889
ctb0033-RO1897,20,19.99,3794,3705,1996,-0.0100000000000016,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.50111111|-9.21222222
ctb0033-RO2037,20,19.79,3723,3664,1996,-0.210000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.74916667|-10.55527778
ctb0033-RO2038,20,20.17,3555,3471,1996,0.170000000000002,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.76388889|-10.55805556
ctb0033-RO2052,20,20.19,3489,3447,1996,0.190000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.09111111|-10.96861111
ctb0033-RO2060,20,19,3564,3509,1996,-1,11,RO,Rondônia,1,Norte,1100338,Nova Mamoré,11,RO,-65.27944444|-10.11694444
ctb0033-RO2086,20,19.49,3495,3447,1996,-0.510000000000002,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.09472222|-10.80833333
ctb0033-RO2133,20,19.3,3383,3319,1996,-0.699999999999999,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.8775|-11.74194444
ctb0033-RO2150,20,19.18,4002,3567,1996,-0.82,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.96083333|-11.21944444
ctb0033-RO2312,20,19.54,3749,3665,1996,-0.460000000000001,11,RO,Rondônia,1,Norte,1100296,Santa Luzia D'oeste,11,RO,-61.73027778|-12.26388889
ctb0033-RO2469,20,19.47,3351,3247,1996,-0.530000000000001,11,RO,Rondônia,1,Norte,1100379,Alto Alegre Dos Parecis,11,RO,-61.92|-12.47638889
ctb0033-RO2505,20,20.53,5016,4699,1996,0.530000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.93527778|-12.93
ctb0033-RO2521,20,19.55,4149,4134,1996,-0.449999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.03638889|-12.85388889
ctb0033-RO2606,20,19.67,3385,3336,1996,-0.329999999999998,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.44361111|-12.17805556
ctb0033-RO2630,20,19.09,4723,4419,1996,-0.91,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-62.495|-13.07777778
ctb0033-RO2687,20,19.45,3187,3136,1996,-0.550000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-61.96583333|-9.57583333
ctb0033-RO2695,20,20.11,3412,3305,1996,0.109999999999999,11,RO,Rondônia,1,Norte,1101757,Vale Do Anari,11,RO,-62.13388889|-9.69861111
ctb0033-RO2906,20,19.7,3768,3688,1996,-0.300000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.55972222|-9.45555556
ctb0033-RO2926,20,20,3490,3463,1996,0,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.28055556|-9.93777778
ctb0033-RO2942,20,24.37,3506,3447,1996,4.37,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.53638889|-9.70388889
ctb0033-RO3028,20,20.38,4371,4022,1996,0.379999999999999,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.62222222|-12.11055556
ctb0033-RO3041,20,19.7,3646,3502,1996,-0.300000000000001,11,RO,Rondônia,1,Norte,1100189,Pimenta Bueno,11,RO,-60.47333333|-11.86305556
ctb0033-RO3103,20,19.7,3793,3704,1996,-0.300000000000001,11,RO,Rondônia,1,Norte,1100049,Cacoal,11,RO,-61.18583333|-11.37277778
ctb0033-RO3312,20,20.14,3429,3384,1996,0.140000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.56944444|-9.38527778
ctb0033-RO3348,20,18.33,5157,3904,1996,-1.67,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.79888889|-9.36277778
ctb0033-RO3427,20,19.3,3742,3618,1996,-0.699999999999999,11,RO,Rondônia,1,Norte,1100262,Rio Crespo,11,RO,-62.54555556|-9.5675
ctb0033-RO3435,20,20.31,3384,3336,1996,0.309999999999999,11,RO,Rondônia,1,Norte,1100262,Rio Crespo,11,RO,-62.75361111|-9.74694444
ctb0033-RO3470,20,19.37,3664,3606,1996,-0.629999999999999,11,RO,Rondônia,1,Norte,1100023,Ariquemes,11,RO,-62.89527778|-9.94277778
ctb0033-RO3476,20,19.72,3399,3335,1996,-0.280000000000001,11,RO,Rondônia,1,Norte,1100023,Ariquemes,11,RO,-62.73|-10.06944444
ctb0033-RO3503,20,19.86,3267,3184,1996,-0.140000000000001,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-62.0525|-10.90861111
ctb0033-RO3544,20,20.68,3224,3188,1996,0.68,11,RO,Rondônia,1,Norte,1101807,Vale Do Paraíso,11,RO,-62.0725|-10.24861111
ctb0033-RO3569,20,20.52,3268,3189,1996,0.52,11,RO,Rondônia,1,Norte,1101609,Theobroma,11,RO,-62.36944444|-10.31611111
ctb0033-RO3610,20,22.32,3255,3151,1996,2.32,11,RO,Rondônia,1,Norte,1100346,Alvorada D'oeste,11,RO,-62.64638889|-11.18888889
ctb0033-RO3639,20,20.43,3124,3065,1996,0.43,11,RO,Rondônia,1,Norte,1100346,Alvorada D'oeste,11,RO,-62.34972222|-11.18583333
ctb0033-RO3658,20,19.93,3342,3247,1996,-0.0700000000000003,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-62.0175|-10.98805556
ctb0033-RO3775,20,23.32,3883,3787,1996,3.32,11,RO,Rondônia,1,Norte,1100254,Presidente Médici,11,RO,-61.68361111|-11.02
ctb0033-RO3784,20,19.53,3238,3142,1996,-0.469999999999999,11,RO,Rondônia,1,Norte,1100122,Ji-Paraná,11,RO,-61.59944444|-10.82888889
ctb0033-RO3845,20,20.17,3142,3082,1996,0.170000000000002,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.75361111|-11.68277778
ctb0033-RO3860,20,20.34,3410,3337,1996,0.34,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.52722222|-11.86638889
ctb0033-RO3898,20,19.66,3616,3479,1996,-0.34,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.34916667|-9.24888889
ctb0033-RO0655E,21,22.75,3323,3208,1996,1.75,11,RO,Rondônia,1,Norte,1100155,Ouro Preto Do Oeste,11,RO,-62.3068945255|-10.7002453031316
ctb0033-RO1026,21,20.57,3624,3489,1996,-0.43,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.83194444|-12.08388889
ctb0033-RO1132,21,21.79,3358,3224,1996,0.789999999999999,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.7525|-12.00444444
ctb0033-RO1209,21,21.39,3877,3488,1996,0.390000000000001,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.11805556|-12.45666667
ctb0033-RO1514,21,20.85,3522,3472,1996,-0.149999999999999,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.40444444|-12.95333333
ctb0033-RO1627,21,20.6,4024,3983,1996,-0.399999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.83194444|-12.96777778
ctb0033-RO1641,21,20.81,3549,3433,1996,-0.190000000000001,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-61.17361111|-12.71277778
ctb0033-RO1684,21,27.14,3617,3436,1996,6.14,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-63.95055556|-11.59805556
ctb0033-RO2092,21,20.73,3331,3246,1996,-0.27,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.10194444|-10.765
ctb0033-RO2139,21,21.55,3433,3383,1996,0.550000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.84805556|-11.74527778
ctb0033-RO2171,21,21.1,3484,3215,1996,0.100000000000001,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.88666667|-11.1875
ctb0033-RO2186,21,20.55,3454,3339,1996,-0.449999999999999,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.06555556|-10.93305556
ctb0033-RO2222,21,20.72,4106,4011,1996,-0.280000000000001,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-62.00861111|-12.18555556
ctb0033-RO2259,21,20.3,3694,3552,1996,-0.699999999999999,11,RO,Rondônia,1,Norte,1100379,Alto Alegre Dos Parecis,11,RO,-61.78888889|-12.30222222
ctb0033-RO2288,21,20.83,3684,3526,1996,-0.170000000000002,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.63083333|-12.24361111
ctb0033-RO2296,21,20.6,3379,3305,1996,-0.399999999999999,11,RO,Rondônia,1,Norte,1101450,Parecis,11,RO,-61.52388889|-12.17666667
ctb0033-RO2335,21,20.81,3411,3375,1996,-0.190000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-62.98388889|-8.48722222
ctb0033-RO2381,21,20.27,3870,3832,1996,-0.73,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-63.70944444|-8.69055556
ctb0033-RO2399,21,21.03,3479,3381,1996,0.0300000000000011,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-63.93666667|-8.83472222
ctb0033-RO2509,21,21.37,4744,4611,1996,0.370000000000001,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.97138889|-12.92666667
ctb0033-RO2539,21,21.6,3555,3411,1996,0.600000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.235|-12.89861111
ctb0033-RO2602,21,20.58,3339,3281,1996,-0.420000000000002,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.97277778|-12.35916667
ctb0033-RO2634,21,20.6,3561,3368,1996,-0.399999999999999,11,RO,Rondônia,1,Norte,1100015,Alta Floresta D'oeste,11,RO,-62.29416667|-13.0475
ctb0033-RO2647,21,20.83,8834,7214,1996,-0.170000000000002,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.51666667|-13.47777778
ctb0033-RO2811,21,21.16,3400,3367,1996,0.16,11,RO,Rondônia,1,Norte,1100189,Pimenta Bueno,11,RO,-61.09277778|-11.95138889
ctb0033-RO2822,21,20.8,3690,3575,1996,-0.199999999999999,11,RO,Rondônia,1,Norte,1100189,Pimenta Bueno,11,RO,-60.6825|-11.71416667
ctb0033-RO2902,21,21.56,3490,3404,1996,0.559999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.64944444|-9.37833333
ctb0033-RO2911,21,20.58,3410,3383,1996,-0.420000000000002,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.67694444|-9.35361111
ctb0033-RO2923,21,21.15,3807,3741,1996,0.149999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.27166667|-9.84944444
ctb0033-RO2925,21,21.13,3673,3523,1996,0.129999999999999,11,RO,Rondônia,1,Norte,1100338,Nova Mamoré,11,RO,-65.2975|-9.96583333
ctb0033-RO2948,21,20.81,3444,3399,1996,-0.190000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.61083333|-9.82333333
ctb0033-RO2952,21,21.09,3540,3480,1996,0.0899999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.68527778|-9.74055556
ctb0033-RO2953,21,20.81,,,1996,-0.190000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.735686|-9.764905
ctb0033-RO2954,21,22.36,5276,3911,1996,1.36,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.58722222|-9.71055556
ctb0033-RO2977,21,20.57,3685,3623,1996,-0.43,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-66.63833333|-9.82361111
ctb0033-RO2994,21,20.35,,,1996,-0.649999999999999,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-66.42805556|-9.86916667
ctb0033-RO3079,21,21.59,3675,3568,1996,0.59,11,RO,Rondônia,1,Norte,1100049,Cacoal,11,RO,-61.29638889|-11.24916667
ctb0033-RO3139,21,20.45,3533,3442,1996,-0.550000000000001,11,RO,Rondônia,1,Norte,1100189,Pimenta Bueno,11,RO,-61.20611111|-11.58166667
ctb0033-RO3201,21,20.62,3273,3222,1996,-0.379999999999999,11,RO,Rondônia,1,Norte,1101757,Vale Do Anari,11,RO,-62.3025|-9.765
ctb0033-RO3338,21,20.4,3416,3384,1996,-0.600000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-65.04916667|-9.54888889
ctb0033-RO3350,21,20.66,3786,3681,1996,-0.34,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.83555556|-9.43416667
ctb0033-RO3362,21,23.37,3650,3608,1996,2.37,11,RO,Rondônia,1,Norte,1100288,Rolim De Moura,11,RO,-61.78166667|-11.64194444
ctb0033-RO3363,21,21.68,3557,3474,1996,0.68,11,RO,Rondônia,1,Norte,1100288,Rolim De Moura,11,RO,-61.77944444|-11.6725
