id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1613,41,39.86,4922,4825,1996,-1.14,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.735|-12.93333333
ctb0033-RO1820,41,41.03,3978,3961,1996,0.0300000000000011,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.12305556|-13.025
ctb0033-RO2506,41,48.38,4274,4052,1996,7.38,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.92888889|-12.96027778
ctb0033-RO1857,42,39.5,4268,4209,1996,-2.5,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.0775|-13.07166667
ctb0033-RO2540,42,42.89,3940,3819,1996,0.890000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.21166667|-12.87944444
ctb0033-RO2508,43,53.79,4638,4582,1996,10.79,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.88083333|-12.92472222
ctb0033-RO1615,44,44.73,4391,4372,1996,0.729999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.74916667|-12.95777778
ctb0033-RO1855,44,42.88,3961,3891,1996,-1.12,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.19666667|-13.05138889
ctb0033-RO1832,46,45.9,4119,4141,1996,-0.100000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.9375|-13.08944444
ctb0033-RO1815,47,45.72,4387,4279,1996,-1.28,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.06777778|-12.93888889
ctb0033-RO1758,48,47.48,4074,4029,1996,-0.520000000000003,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.7425|-13.11111111
ctb0033-RO1624,49,50.37,4050,3950,1996,1.37,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.80083333|-12.92416667
ctb0033-RO1852,49,48.06,4353,4062,1996,-0.939999999999998,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.21916667|-13
ctb0033-RO1854,49,47.43,4405,4275,1996,-1.57,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.20083333|-13.01916667
ctb0033-RO1791,50,46.73,4060,4010,1996,-3.27,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.06194444|-13.08
ctb0033-RO1825,50,55.39,3644,3538,1996,5.39,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.82611111|-12.91888889
ctb0033-RO1629,52,50.16,3946,3895,1996,-1.84,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.26055556|-12.89888889
